Ngay,Index,Return
6/03/2015,86.79,-0.000230415
9/03/2015,85.9,-0.010307579
10/03/2015,86.36,0.005340777
11/03/2015,86.01,-0.004061037
12/03/2015,85.87,-0.001629044
13/03/2015,85.72,-0.001748354
16/03/2015,85.08,-0.00749418
17/03/2015,85.36,0.003285617
18/03/2015,85.05,-0.003638288
19/03/2015,85.06,0.000117571
20/03/2015,84.93,-0.001529502
23/03/2015,83.96,-0.011486893
24/03/2015,82.64,-0.01584667
25/03/2015,83.01,0.004467258
26/03/2015,83.38,0.00444739
27/03/2015,82.4,-0.011823036
30/03/2015,81.59,-0.009878731
31/03/2015,82.27,0.008299816
1/04/2015,80.47,-0.022122077
2/04/2015,81.6,0.013944818
3/04/2015,81.93,0.004035962
6/04/2015,81.66,-0.003300938
7/04/2015,82.33,0.008171275
8/04/2015,82.09,-0.002919355
9/04/2015,82.37,0.003405087
10/04/2015,82.81,0.005327534
13/04/2015,82.66,-0.001813018
14/04/2015,82.48,-0.002179969
15/04/2015,83.03,0.006646149
16/04/2015,83.37,0.004086544
17/04/2015,83.61,0.002874598
20/04/2015,83.41,-0.002394924
21/04/2015,83.11,-0.003603175
22/04/2015,82.89,-0.002650604
23/04/2015,82.65,-0.002899603
24/04/2015,82.58,-0.000847304
27/04/2015,82.75,0.002056494
4/05/2015,79.95,-0.034422575
5/05/2015,80.23,0.00349607
6/05/2015,79.38,-0.010651062
7/05/2015,79.94,0.007029906
8/05/2015,80.29,0.004368727
11/05/2015,79.76,-0.006622955
12/05/2015,79.15,-0.007677339
13/05/2015,79.37,0.002775677
14/05/2015,79.55,0.002265292
15/05/2015,78.21,-0.016988238
18/05/2015,76.51,-0.021976065
19/05/2015,77.44,0.012081992
20/05/2015,79.34,0.024238972
21/05/2015,79.71,0.004652633
22/05/2015,79.55,-0.002009294
25/05/2015,80.25,0.008761007
26/05/2015,81.7,0.01790724
27/05/2015,81.72,0.000244768
28/05/2015,83.65,0.023342657
29/05/2015,83.23,-0.005033568
1/06/2015,83.89,0.007898557
2/06/2015,83.13,-0.009100769
3/06/2015,83.95,0.009815736
4/06/2015,84.89,0.011134917
5/06/2015,86.71,0.021212917
8/06/2015,87.85,0.013061597
9/06/2015,87.05,-0.009148148
10/06/2015,87.5,0.005156127
11/06/2015,87.72,0.00251113
12/06/2015,87.95,0.002618548
15/06/2015,88.36,0.004650907
16/06/2015,87.4,-0.010924096
17/06/2015,86.49,-0.010466482
18/06/2015,87.09,0.006913266
19/06/2015,87.1,0.000114817
22/06/2015,87.09,-0.000114817
23/06/2015,86.75,-0.003911648
24/06/2015,86.46,-0.00334854
25/06/2015,86.44,-0.000231348
26/06/2015,85.52,-0.010700265
29/06/2015,85.49,-0.000350857
30/06/2015,84.94,-0.006454285
1/07/2015,85.25,0.003642991
2/07/2015,86.76,0.01755757
3/07/2015,87.7,0.010776213
6/07/2015,89.47,0.019981474
7/07/2015,89.44,-0.000335364
8/07/2015,88.13,-0.014755012
9/07/2015,87.92,-0.002385687
10/07/2015,88.24,0.003633065
13/07/2015,88.58,0.003845724
14/07/2015,88.74,0.001804647
15/07/2015,87.66,-0.012245051
16/07/2015,87.59,-0.000798859
17/07/2015,87.07,-0.005954443
20/07/2015,85.93,-0.013179382
21/07/2015,84.92,-0.011823374
22/07/2015,87,0.024198482
23/07/2015,86.07,-0.0107472
24/07/2015,86.32,0.002900402
27/07/2015,86.5,0.002083093
28/07/2015,85.58,-0.010692803
29/07/2015,85.11,-0.005507073
30/07/2015,85.8,0.008074469
31/07/2015,85.13,-0.007839507
3/08/2015,83.31,-0.02161091
4/08/2015,83.17,-0.001681884
5/08/2015,84.53,0.016219795
6/08/2015,83.79,-0.008792832
7/08/2015,83.88,0.001073537
10/08/2015,84.41,0.006298672
11/08/2015,83.84,-0.006775657
12/08/2015,82.75,-0.013086206
13/08/2015,81.43,-0.016080259
14/08/2015,80.88,-0.006777181
17/08/2015,78.99,-0.023645313
18/08/2015,79.6,0.007692831
19/08/2015,79.67,0.000879011
20/08/2015,78.55,-0.014157739
21/08/2015,77.6,-0.012167938
24/08/2015,73.09,-0.059875869
25/08/2015,74.02,0.012643768
26/08/2015,76.46,0.032432401
27/08/2015,77.02,0.0072974
28/08/2015,78.27,0.016099259
31/08/2015,76.9,-0.017658511
1/09/2015,77.04,0.001818891
3/09/2015,76.58,-0.005988821
4/09/2015,76.32,-0.003400919
7/09/2015,75.99,-0.004333274
8/09/2015,77.26,0.016574605
9/09/2015,78.16,0.01158165
10/09/2015,77.79,-0.00474512
11/09/2015,77.53,-0.00334793
14/09/2015,76.8,-0.009460318
15/09/2015,76.64,-0.002085506
16/09/2015,76.69,0.000652188
17/09/2015,77.22,0.006887169
18/09/2015,77.75,0.00684006
21/09/2015,78.07,0.004107309
22/09/2015,78.35,0.003580109
23/09/2015,78.47,0.001530417
24/09/2015,78.61,0.001782532
25/09/2015,78.67,0.000762971
28/09/2015,78.15,-0.006631831
29/09/2015,77.94,-0.002690757
30/09/2015,77.97,0.000384837
1/10/2015,78.02,0.000641067
2/10/2015,78.25,0.002943625
5/10/2015,78.82,0.007257942
6/10/2015,80.47,0.020717672
7/10/2015,79.74,-0.009113102
8/10/2015,80.44,0.008740223
9/10/2015,80.75,0.003846397
12/10/2015,80.89,0.001732245
13/10/2015,80.62,-0.003343449
14/10/2015,80.74,0.001487358
15/10/2015,81.14,0.004941942
16/10/2015,81.18,0.000492854
19/10/2015,81.35,0.002091922
20/10/2015,80.97,-0.004682118
21/10/2015,80.8,-0.00210175
22/10/2015,81.41,0.00752115
23/10/2015,81.55,0.001718213
26/10/2015,81.47,-0.000981475
27/10/2015,81.3,-0.002088838
28/10/2015,81.22,-0.000984494
29/10/2015,82.01,0.009679669
30/10/2015,82.23,0.002679008
2/11/2015,81.11,-0.013713941
3/11/2015,81.89,0.009570625
4/11/2015,81.73,-0.001955752
5/11/2015,81.85,0.001467172
6/11/2015,81.5,-0.004285284
9/11/2015,81.42,-0.000982077
10/11/2015,80.84,-0.007149051
11/11/2015,80.53,-0.003842107
12/11/2015,81.07,0.006683193
13/11/2015,81.57,0.006148568
16/11/2015,81.05,-0.006395299
17/11/2015,81.14,0.00110981
18/11/2015,81.36,0.002707694
19/11/2015,81.24,-0.001476015
20/11/2015,81.59,0.004298969
23/11/2015,81.94,0.004280567
24/11/2015,81.64,-0.003667934
25/11/2015,82.06,0.005131349
26/11/2015,81.9,-0.001951696
27/11/2015,81.49,-0.005018678
30/11/2015,80.61,-0.010857602
1/12/2015,80.26,-0.004351346
2/12/2015,80.54,0.003482591
3/12/2015,80.08,-0.00572782
4/12/2015,80.14,0.00074897
7/12/2015,79.72,-0.00525461
8/12/2015,80.14,0.00525461
9/12/2015,79.6,-0.006761012
10/12/2015,78.89,-0.008959616
11/12/2015,79.22,0.004174315
14/12/2015,78.75,-0.005950514
15/12/2015,78.9,0.00190295
16/12/2015,79.16,0.003289893
17/12/2015,79.33,0.002145247
18/12/2015,78.29,-0.013196486
21/12/2015,78.72,0.005477372
22/12/2015,78.56,-0.002034589
23/12/2015,78.11,-0.005744574
24/12/2015,78.29,0.002301791
25/12/2015,78.09,-0.002557873
28/12/2015,77.82,-0.00346354
29/12/2015,78.61,0.01010045
30/12/2015,79.28,0.008486972
31/12/2015,79.96,0.00854062
4/01/2016,79.45,-0.006398617
5/01/2016,78.43,-0.012921386
6/01/2016,78.68,0.003182486
7/01/2016,77.15,-0.019637415
8/01/2016,76.41,-0.009638001
11/01/2016,76.1,-0.004065313
12/01/2016,76.65,0.00720134
13/01/2016,76.66,0.000130455
14/01/2016,75.71,-0.012469808
15/01/2016,75.39,-0.004235612
18/01/2016,73.26,-0.028659883
19/01/2016,74.3,0.014096194
20/01/2016,73.93,-0.004992252
21/01/2016,73.06,-0.011837678
22/01/2016,73.85,0.010754988
25/01/2016,76.35,0.033292023
26/01/2016,75.51,-0.011062934
27/01/2016,76.26,0.009883457
28/01/2016,76.16,-0.001312164
29/01/2016,76.87,0.009279293
1/02/2016,76.24,-0.008229424
2/02/2016,75.86,-0.004996723
3/02/2016,75.8,-0.000791244
4/02/2016,76.32,0.006836734
5/02/2016,76.9,0.007570849
15/02/2016,76.74,-0.002082792
16/02/2016,77.97,0.015901053
17/02/2016,77.47,-0.006433373
18/02/2016,78,0.006818062
19/02/2016,77.81,-0.002438869
22/02/2016,78.26,0.005766659
23/02/2016,78.2,-0.000766969
24/02/2016,78.89,0.00878483
25/02/2016,78.51,-0.004828472
26/02/2016,79.06,0.006981053
29/02/2016,78.73,-0.004182781
1/03/2016,78.96,0.002917118
2/03/2016,79.3,0.004296734
3/03/2016,79.29,-0.000126111
4/03/2016,79.65,0.004530019
7/03/2016,79.73,0.00100389
8/03/2016,79.12,-0.007680239
9/03/2016,79.37,0.003154776
10/03/2016,79.89,0.006530225
11/03/2016,80.06,0.002125665
14/03/2016,80,-0.000749719
15/03/2016,79.63,-0.004635728
16/03/2016,80,0.004635728
17/03/2016,80.56,0.006975614
18/03/2016,80.59,0.000372324
21/03/2016,80.3,-0.003604951
22/03/2016,80.36,0.000746919
23/03/2016,80.57,0.002609832
24/03/2016,80.23,-0.004228862
25/03/2016,79.73,-0.006251583
28/03/2016,80.43,0.008741314
29/03/2016,79.79,-0.007989058
30/03/2016,79.48,-0.003892766
31/03/2016,79.05,-0.005424854
1/04/2016,78.47,-0.007364178
4/04/2016,78.49,0.000254842
5/04/2016,78.89,0.005083249
6/04/2016,79.32,0.005435827
7/04/2016,79.7,0.004779282
8/04/2016,80.24,0.006752558
11/04/2016,80.66,0.005220646
12/04/2016,80.54,-0.001488834
13/04/2016,80.23,-0.003856446
14/04/2016,80.28,0.000623014
15/04/2016,80.26,-0.000249159
19/04/2016,79.42,-0.010521139
20/04/2016,79.37,-0.000629763
21/04/2016,79.69,0.004023644
22/04/2016,80.94,0.015564032
25/04/2016,80.92,-0.000247127
26/04/2016,81.01,0.001111592
27/04/2016,80.29,-0.008927524
28/04/2016,80.25,-0.000498318
29/04/2016,80.68,0.005343951
4/05/2016,80.67,-0.000123954
5/05/2016,80.37,-0.003725787
6/05/2016,80.37,0
9/05/2016,80.4,0.000373204
10/05/2016,80.2,-0.002490661
11/05/2016,80.41,0.002615032
12/05/2016,81,0.007310608
13/05/2016,81.27,0.00332779
16/05/2016,81.75,0.005888865
17/05/2016,82.21,0.005611139
18/05/2016,82.19,-0.000243309
19/05/2016,81.81,-0.004634155
20/05/2016,81.75,-0.000733676
23/05/2016,81.27,-0.005888865
24/05/2016,81.26,-0.000123054
25/05/2016,81.27,0.000123054
26/05/2016,81.06,-0.002587324
27/05/2016,81.39,0.004062794
30/05/2016,81.53,0.001718635
31/05/2016,81.92,0.004772111
1/06/2016,81.93,0.000122063
2/06/2016,82.45,0.006326825
3/06/2016,82.66,0.00254376
6/06/2016,82.65,-0.000120985
7/06/2016,83.19,0.006512324
8/06/2016,83.81,0.007425184
9/06/2016,84.64,0.009854636
10/06/2016,84.85,0.002478024
13/06/2016,84.3,-0.006503127
14/06/2016,84.35,0.000592944
15/06/2016,84.34,-0.000118561
16/06/2016,84.15,-0.002255328
17/06/2016,83.92,-0.002736957
20/06/2016,84.37,0.005347924
21/06/2016,84.5,0.001539646
22/06/2016,84.81,0.003661926
23/06/2016,85.33,0.006112632
24/06/2016,83.62,-0.020243367
27/06/2016,83.53,-0.001076877
28/06/2016,83.88,0.004181357
29/06/2016,84.74,0.010200539
30/06/2016,84.72,-0.000236044
1/07/2016,85.15,0.005062706
4/07/2016,85.81,0.007721143
5/07/2016,85.91,0.001164687
6/07/2016,86.7,0.009153647
7/07/2016,88.16,0.016699462
8/07/2016,87.57,-0.006714872
11/07/2016,86.02,-0.017858646
12/07/2016,86.38,0.00417634
13/07/2016,87.38,0.011510256
14/07/2016,86.68,-0.008043247
15/07/2016,86.63,-0.000577001
18/07/2016,87.05,0.00483649
19/07/2016,86.25,-0.00923261
20/07/2016,85.49,-0.008850646
21/07/2016,84.63,-0.010110596
22/07/2016,84.07,-0.006639029
25/07/2016,84,-0.000832986
26/07/2016,83.52,-0.005730675
27/07/2016,83.7,0.002152853
28/07/2016,83.52,-0.002152853
29/07/2016,83.71,0.002272321
1/08/2016,83.21,-0.005990912
2/08/2016,81.75,-0.017701723
3/08/2016,81.25,-0.006134989
4/08/2016,81.15,-0.001231527
5/08/2016,81.07,-0.000986315
8/08/2016,80.99,-0.000987289
9/08/2016,81.67,0.008361047
10/08/2016,82.27,0.007319784
11/08/2016,83.24,0.01172148
12/08/2016,83.13,-0.001322354
15/08/2016,83.17,0.000481058
16/08/2016,83.45,0.003360944
17/08/2016,83.76,0.003707916
18/08/2016,83.71,-0.000597122
19/08/2016,83.1,-0.007313743
22/08/2016,82.68,-0.005066967
23/08/2016,83.11,0.005187297
24/08/2016,83.13,0.000240616
25/08/2016,83.32,0.002282969
26/08/2016,83.93,0.007294502
29/08/2016,83.21,-0.008615585
30/08/2016,83.68,0.005632467
31/08/2016,84.38,0.008330406
1/09/2016,84.04,-0.004037531
5/09/2016,84.17,0.001545687
6/09/2016,84.35,0.002136246
7/09/2016,84.22,-0.001542386
8/09/2016,84.69,0.005565108
9/09/2016,84.47,-0.002601089
12/09/2016,83.68,-0.009396441
13/09/2016,83.86,0.002148741
14/09/2016,83.38,-0.005740269
15/09/2016,82.92,-0.005532185
16/09/2016,82.36,-0.006776405
19/09/2016,82.74,0.004603279
20/09/2016,82.9,0.001931901
21/09/2016,83.25,0.004213067
22/09/2016,83.3,0.00060042
23/09/2016,83.32,0.000240067
26/09/2016,83.11,-0.002523585
27/09/2016,83.48,0.004442051
28/09/2016,84.32,0.010012003
29/09/2016,85.07,0.008855362
30/09/2016,85,-0.00082319
3/10/2016,85.35,0.004109193
4/10/2016,85.06,-0.003403559
5/10/2016,85.53,0.005510302
6/10/2016,85.97,0.005131207
7/10/2016,85.29,-0.007941184
10/10/2016,84.59,-0.008241158
11/10/2016,84.54,-0.000591261
12/10/2016,84.89,0.004131506
13/10/2016,85.34,0.005286977
14/10/2016,85.45,0.001288132
17/10/2016,84.96,-0.005750852
18/10/2016,85,0.000470699
19/10/2016,85.54,0.006332846
20/10/2016,85.08,-0.005392112
21/10/2016,84.2,-0.010397069
24/10/2016,82.88,-0.015801143
25/10/2016,82.82,-0.0007242
26/10/2016,82.26,-0.006784615
27/10/2016,82.69,0.005213713
28/10/2016,83.04,0.004223744
31/10/2016,82.25,-0.00955903
1/11/2016,82.32,0.000850702
2/11/2016,81.31,-0.012345081
3/11/2016,80.66,-0.008026221
4/11/2016,80.47,-0.002358345
7/11/2016,81.09,0.007675205
8/11/2016,81.26,0.002094242
9/11/2016,80.11,-0.0142532
10/11/2016,81.38,0.015728852
11/11/2016,81.19,-0.002337456
14/11/2016,80.91,-0.003454661
15/11/2016,81.12,0.002592114
16/11/2016,81.13,0.000123267
17/11/2016,80.94,-0.002344667
18/11/2016,80.62,-0.003961382
21/11/2016,80.75,0.001611204
22/11/2016,81.03,0.003461494
23/11/2016,81.4,0.004555817
24/11/2016,81.18,-0.002706362
25/11/2016,80.99,-0.002343221
28/11/2016,80.11,-0.010925
29/11/2016,80,-0.001374056
30/11/2016,80.63,0.007844154
1/12/2016,81.55,0.01134554
2/12/2016,81.17,-0.004670608
5/12/2016,80.47,-0.008661277
6/12/2016,79.34,-0.014142029
7/12/2016,79.41,0.00088189
8/12/2016,79.37,-0.000503842
9/12/2016,79.61,0.00301925
12/12/2016,78.79,-0.010353628
13/12/2016,77.88,-0.011616905
14/12/2016,78.57,0.008820767
15/12/2016,78.85,0.003557366
16/12/2016,79.71,0.010847735
19/12/2016,79.94,0.002881305
20/12/2016,79.76,-0.002254228
21/12/2016,80.25,0.006124636
22/12/2016,79.79,-0.005748579
23/12/2016,79.08,-0.008938185
26/12/2016,79.25,0.002147414
27/12/2016,78.87,-0.004806485
28/12/2016,79.03,0.0020266
29/12/2016,79.56,0.006683927
30/12/2016,80.12,0.007014057
3/01/2017,81.4,0.015849762
4/01/2017,81.53,0.001595778
5/01/2017,81.33,-0.002456098
6/01/2017,82.09,0.009301254
9/01/2017,82.7,0.007403396
10/01/2017,83.06,0.004343636
11/01/2017,83.49,0.005163626
12/01/2017,83.29,-0.00239837
13/01/2017,83.34,0.000600132
16/01/2017,83.05,-0.00348579
17/01/2017,83.94,0.010659422
18/01/2017,83.3,-0.007653709
19/01/2017,82.88,-0.005054771
20/01/2017,83.24,0.004334223
23/01/2017,83.01,-0.002766919
24/01/2017,83.74,0.008755678
25/01/2017,84.46,0.008561289
2/02/2017,84.64,0.002128919
3/02/2017,85.03,0.004597167
6/02/2017,84.97,-0.000705882
7/02/2017,85.22,0.002937895
8/02/2017,85.29,0.000821066
9/02/2017,85.65,0.00421201
10/02/2017,86.04,0.00454308
13/02/2017,86.43,0.004522533
14/02/2017,86.19,-0.002780676
15/02/2017,86.32,0.001507159
16/02/2017,85.65,-0.007792096
17/02/2017,85.88,0.002681748
20/02/2017,86.53,0.007540202
21/02/2017,86.86,0.003806452
22/02/2017,86.62,-0.002766891
23/02/2017,86.27,-0.004048823
24/02/2017,86.32,0.000579408
27/02/2017,86.86,0.006236306
28/02/2017,86.83,-0.000345443
1/03/2017,86.61,-0.002536902
2/03/2017,86.61,0
3/03/2017,86.65,0.000461734
6/03/2017,86.55,-0.001154735
7/03/2017,86.7,0.001731602
8/03/2017,87.53,0.009527708
9/03/2017,87.72,0.002168332
10/03/2017,88.13,0.004663074
13/03/2017,87.02,-0.01267502
14/03/2017,87.16,0.001607533
15/03/2017,87.45,0.003321691
16/03/2017,87.97,0.005928646
17/03/2017,88.38,0.004649852
20/03/2017,89.03,0.007327692
21/03/2017,90.13,0.012279681
22/03/2017,89.77,-0.004002229
23/03/2017,89.9,0.001447098
24/03/2017,91.37,0.016219256
27/03/2017,91.38,0.000109439
28/03/2017,90.54,-0.009234894
29/03/2017,90.67,0.0014348
30/03/2017,91.12,0.004950777
31/03/2017,90.82,-0.003297793
3/04/2017,90.92,0.001100473
4/04/2017,91.16,0.002636205
5/04/2017,90.7,-0.005058847
7/04/2017,90.15,-0.006082407
10/04/2017,90.43,0.003101121
11/04/2017,90.63,0.002209213
12/04/2017,89.91,-0.007976114
13/04/2017,90.03,0.001333778
14/04/2017,89.64,-0.004341299
17/04/2017,88.3,-0.015061541
18/04/2017,89.12,0.009243669
19/04/2017,89.11,-0.000112215
20/04/2017,88.47,-0.00720805
21/04/2017,88.87,0.004511116
24/04/2017,88.42,-0.005076439
25/04/2017,87.86,-0.00635355
26/04/2017,88.55,0.007822726
27/04/2017,89.32,0.008658063
28/04/2017,89.54,0.002460026
3/05/2017,89.82,0.003122215
4/05/2017,89.52,-0.003345604
5/05/2017,89.71,0.002120182
8/05/2017,89.13,-0.006486267
9/05/2017,90.37,0.013816376
10/05/2017,90.16,-0.002326484
11/05/2017,89.9,-0.002887928
12/05/2017,90.39,0.0054357
15/05/2017,91.1,0.007824162
16/05/2017,91.28,0.001973901
17/05/2017,91.91,0.006878132
18/05/2017,91.46,-0.004908119
19/05/2017,92.18,0.007841469
22/05/2017,92.71,0.005733154
23/05/2017,91.9,-0.008775312
24/05/2017,92.96,0.011468264
25/05/2017,93.47,0.005471236
26/05/2017,93.69,0.002350931
29/05/2017,93.81,0.00128
30/05/2017,93.24,-0.006094646
31/05/2017,93.91,0.007160063
1/06/2017,93.99,0.000851517
2/06/2017,94.36,0.003928861
5/06/2017,94.93,0.006022523
6/06/2017,95.74,0.008496406
7/06/2017,97.47,0.017908454
8/06/2017,97.25,-0.002259656
9/06/2017,97.36,0.001130466
12/06/2017,96.83,-0.005458585
13/06/2017,97.31,0.004944895
14/06/2017,97.89,0.00594264
15/06/2017,97.78,-0.001124342
16/06/2017,98.31,0.005405694
19/06/2017,99.41,0.011126961
20/06/2017,99.8,0.003915471
21/06/2017,98.68,-0.011285892
22/06/2017,98.61,-0.000709615
23/06/2017,98.27,-0.003453884
26/06/2017,98.73,0.004670059
27/06/2017,98.02,-0.007217312
28/06/2017,98.35,0.003361005
29/06/2017,98.8,0.00456506
30/06/2017,99.14,0.003435388
3/07/2017,100.33,0.01193176
4/07/2017,100.48,0.00149395
5/07/2017,101.92,0.014229489
6/07/2017,102.6,0.006649741
7/07/2017,101.58,-0.009991267
10/07/2017,100.37,-0.011983308
11/07/2017,100.42,0.000498033
12/07/2017,100.56,0.001393174
13/07/2017,100.76,0.001986887
14/07/2017,100.43,-0.003280484
17/07/2017,98.64,-0.017984109
18/07/2017,98.6,-0.000405597
19/07/2017,98.81,0.002127553
20/07/2017,98.65,-0.001620582
21/07/2017,97.96,-0.007019
24/07/2017,96.93,-0.010570164
25/07/2017,97.81,0.009037753
26/07/2017,99.43,0.016427058
27/07/2017,99.63,0.002009445
28/07/2017,100.55,0.009191792
31/07/2017,101.18,0.006245993
1/08/2017,101.33,0.001481409
2/08/2017,100.97,-0.003559074
3/08/2017,101.44,0.004644048
4/08/2017,101.94,0.004916914
7/08/2017,102.4,0.004502308
8/08/2017,102.28,-0.001172562
9/08/2017,101.07,-0.011900804
10/08/2017,100.97,-0.000989903
11/08/2017,100.86,-0.001090026
14/08/2017,101.5,0.006325382
15/08/2017,101.31,-0.001873675
16/08/2017,101.74,0.004235416
17/08/2017,100.49,-0.012362319
18/08/2017,100.83,0.00337771
21/08/2017,101.13,0.002970888
22/08/2017,100.87,-0.002574259
23/08/2017,101.28,0.004056399
24/08/2017,102.28,0.009825192
25/08/2017,102.64,0.00351357
28/08/2017,103.9,0.012201178
29/08/2017,103.52,-0.003664067
30/08/2017,103.34,-0.001740308
31/08/2017,103.88,0.005211864
1/09/2017,103.81,-0.000674082
5/09/2017,104.38,0.005475781
6/09/2017,104.5,0.001148985
7/09/2017,104.61,0.001052078
8/09/2017,103.92,-0.006617777
11/09/2017,102.89,-0.009960916
12/09/2017,103.72,0.008034504
13/09/2017,104.43,0.00682203
14/09/2017,104.38,-0.000478904
15/09/2017,104.49,0.001053287
18/09/2017,105.13,0.006106307
19/09/2017,104.73,-0.00381207
20/09/2017,105.18,0.004287558
21/09/2017,105.75,0.00540465
22/09/2017,106.52,0.007254943
25/09/2017,107.34,0.007668606
26/09/2017,107.91,0.00529618
27/09/2017,107.52,-0.00362067
28/09/2017,107.43,-0.000837404
29/09/2017,107.66,0.00213864
2/10/2017,107.51,-0.001394247
3/10/2017,106.53,-0.009157231
4/10/2017,107.43,0.008412837
5/10/2017,106.96,-0.00438454
6/10/2017,107.98,0.009491092
9/10/2017,108.75,0.007105645
10/10/2017,108.57,-0.001656544
11/10/2017,108.65,0.00073658
12/10/2017,108.38,-0.002488137
13/10/2017,109.11,0.006712978
16/10/2017,109.3,0.001739848
17/10/2017,109.84,0.004928366
18/10/2017,109.43,-0.003739686
19/10/2017,109.08,-0.003203517
20/10/2017,108.14,-0.008654874
23/10/2017,106.24,-0.017725998
24/10/2017,106.69,0.004226747
25/10/2017,107.4,0.006632749
26/10/2017,106.31,-0.010200828
27/10/2017,106.45,0.001316037
30/10/2017,105.98,-0.004424994
31/10/2017,105.16,-0.007767397
1/11/2017,104.98,-0.001713144
2/11/2017,103.42,-0.014971489
3/11/2017,104.36,0.009048093
6/11/2017,105.09,0.006970666
7/11/2017,104.83,-0.002477135
8/11/2017,105.74,0.00864326
9/11/2017,105.87,0.001228676
10/11/2017,106.37,0.004711656
13/11/2017,106.79,0.003940707
14/11/2017,107.06,0.002525136
15/11/2017,107.48,0.003915359
16/11/2017,108.29,0.00750803
17/11/2017,108.31,0.000184672
20/11/2017,108.11,-0.001848259
21/11/2017,108.02,-0.000832832
22/11/2017,109.29,0.011688505
23/11/2017,110.18,0.008110492
24/11/2017,110.83,0.005882104
27/11/2017,112.03,0.010769197
28/11/2017,111.5,-0.004742102
29/11/2017,113.95,0.021735165
30/11/2017,114.72,0.006734621
1/12/2017,115.49,0.006689569
4/12/2017,116.7,0.010422593
5/12/2017,113.23,-0.030185391
6/12/2017,113.37,0.001235658
7/12/2017,114.2,0.007294491
8/12/2017,113.81,-0.003420906
11/12/2017,111.78,-0.017997737
12/12/2017,110.91,-0.007813592
13/12/2017,110.45,-0.004156132
14/12/2017,111.47,0.009192567
15/12/2017,111.61,0.001255155
18/12/2017,113.71,0.018640696
19/12/2017,113.36,-0.003082752
20/12/2017,113.95,0.00519116
21/12/2017,113.57,-0.003340369
22/12/2017,113.03,-0.004766117
25/12/2017,113.23,0.001767878
26/12/2017,114.06,0.007303477
27/12/2017,115.58,0.013238305
28/12/2017,116.41,0.007155511
29/12/2017,116.86,0.003858195
2/01/2018,118.87,0.017053822
3/01/2018,119.19,0.0026884
4/01/2018,119.5,0.002597513
5/01/2018,118.92,-0.004865373
8/01/2018,121.08,0.018000486
9/01/2018,122.14,0.008716444
10/01/2018,121.93,-0.001720818
11/01/2018,122.84,0.007435586
12/01/2018,120.76,-0.017077591
15/01/2018,122.03,0.010461811
16/01/2018,121.59,-0.003612187
17/01/2018,120.42,-0.009669097
18/01/2018,121.9,0.012215404
19/01/2018,122.39,0.004011631
22/01/2018,123.88,0.012100688
23/01/2018,126.32,0.019505015
24/01/2018,126.26,-0.000475097
25/01/2018,126.62,0.002847202
26/01/2018,126.82,0.001578283
29/01/2018,127.35,0.004170443
30/01/2018,127.36,7.85207e-05
31/01/2018,125.9,-0.011529781
1/02/2018,123.15,-0.022084816
2/02/2018,123.97,0.006636476
5/02/2018,118.94,-0.041420437
6/02/2018,115.64,-0.028137247
7/02/2018,119.62,0.033838134
8/02/2018,116.94,-0.022659069
9/02/2018,117.5,0.004777351
12/02/2018,122.02,0.037746632
13/02/2018,124.31,0.01859348
21/02/2018,125.85,0.012312276
22/02/2018,124.7,-0.009179869
23/02/2018,126.24,0.012274004
26/02/2018,126.18,-0.000475398
27/02/2018,127.29,0.008758489
28/02/2018,128.05,0.005952865
1/03/2018,127.1,-0.007446634
2/03/2018,128.25,0.009007306
5/03/2018,125.51,-0.021596047
6/03/2018,127.33,0.014396705
7/03/2018,125.6,-0.013679888
8/03/2018,126.14,0.004290147
9/03/2018,127.58,0.011351218
12/03/2018,129.06,0.011533794
13/03/2018,129.66,0.004638227
14/03/2018,130.43,0.005921045
15/03/2018,131.29,0.006571933
16/03/2018,133.1,0.013692108
19/03/2018,134.1,0.007485065
20/03/2018,135.28,0.008760914
21/03/2018,134.96,-0.002368266
22/03/2018,134.04,-0.006840175
23/03/2018,131.88,-0.016245845
26/03/2018,133.67,0.013481658
27/03/2018,133.29,-0.00284687
28/03/2018,132.56,-0.005491832
29/03/2018,131.88,-0.005142955
30/03/2018,132.46,0.004388295
2/04/2018,135.4,0.021952647
3/04/2018,135.62,0.001623497
4/04/2018,135.32,-0.002214513
5/04/2018,136.75,0.010512097
6/04/2018,138.02,0.009244161
9/04/2018,137.79,-0.001667815
10/04/2018,136.68,-0.00808836
11/04/2018,133.74,-0.021744811
12/04/2018,135.63,0.014032973
13/04/2018,133.34,-0.017028333
16/04/2018,133.31,-0.000225014
17/04/2018,134.25,0.00702649
18/04/2018,132.78,-0.01101011
19/04/2018,131.05,-0.013114694
20/04/2018,132.58,0.011607307
23/04/2018,126.14,-0.049793836
24/04/2018,126.3,0.001267628
26/04/2018,120.12,-0.050168786
27/04/2018,122.64,0.020761991
2/05/2018,120.97,-0.013710654
3/05/2018,122.51,0.012650078
4/05/2018,122.57,0.000489636
7/05/2018,126.55,0.031955192
8/05/2018,125.33,-0.009687228
9/05/2018,123.86,-0.011798363
10/05/2018,120.95,-0.023774658
11/05/2018,122.77,0.014935449
14/05/2018,123.28,0.004145505
15/05/2018,123.65,0.002996803
16/05/2018,121.49,-0.017623039
17/05/2018,121.5,8.23079e-05
18/05/2018,121.27,-0.001894798
21/05/2018,119.66,-0.013365077
